UserID,UserCred,SharedNews,avgCred,deviation
User13201,0.0,1,0.0,0.0
User13202,0.0,1,0.0,0.0
User13199,0.046,1,0.0,0.04600000008940697
User13200,0.11,1,0.0,0.10999999940395355
User13203,0.0,2,0.0,0.0
User13205,0.0,1,0.0,0.0
User13206,0.486,2,0.5,0.013999998569488525
User13208,0.0,1,0.0,0.0
User13211,0.0,1,0.0,0.0
User13217,0.0,1,0.0,0.0
User13219,0.0,3,0.0,0.0
User13221,0.0,1,0.0,0.0
User13224,0.0,1,0.0,0.0
User13225,0.0,2,0.0,0.0
User13230,0.0,1,0.0,0.0
User13233,0.0,2,0.0,0.0
User13229,0.11,1,0.0,0.10999999940395355
User13240,0.265,3,0.33333334,0.06833335757255554
User13242,0.0,7,0.0,0.0
User13246,0.0,1,0.0,0.0
User13248,0.0,1,0.0,0.0
User13254,0.0,1,0.0,0.0
User13258,0.354,2,0.5,0.1459999978542328
User13261,0.0,1,0.0,0.0
User13260,0.047,1,0.0,0.04699999839067459
User13269,0.0,1,0.0,0.0
User13256,0.0,1,0.0,0.0
User13272,0.0,1,0.0,0.0
User13276,0.0,2,0.0,0.0
User13278,0.031,1,0.0,0.03099999949336052
User13277,0.0,1,0.0,0.0
User13281,0.0,3,0.0,0.0
User13284,0.0,1,0.0,0.0
User13286,0.0,1,0.0,0.0
User13287,0.0,1,0.0,0.0
User13290,0.0,1,0.0,0.0
User13295,0.034,2,0.0,0.03400000184774399
User13289,0.0,1,0.0,0.0
User13297,0.0,1,0.0,0.0
User13304,0.0,1,0.0,0.0
User13306,0.0,1,0.0,0.0
User13303,0.0,1,0.0,0.0
User13305,0.0,1,0.0,0.0
User13302,0.0,1,0.0,0.0
User13310,0.0,1,0.0,0.0
User13312,0.0,1,0.0,0.0
User13307,0.0,1,0.0,0.0
User13323,0.0,1,0.0,0.0
User13300,0.047,1,0.0,0.04699999839067459
User13327,0.0,1,0.0,0.0
User13325,0.0,1,0.0,0.0
User13330,0.0,1,0.0,0.0
User13338,0.0,1,0.0,0.0
User13328,0.047,1,0.0,0.04699999839067459
User13339,0.0,1,0.0,0.0
User13340,0.739,4,0.75,0.010999977588653564
User13345,0.0,1,0.0,0.0
User13350,0.017,2,0.0,0.017000000923871994
User13348,0.0,1,0.0,0.0
User13352,0.0,1,0.0,0.0
User13363,0.047,1,0.0,0.04699999839067459
User13364,0.0,1,0.0,0.0
User13356,0.0,1,0.0,0.0
User13368,0.17,5,0.2,0.030000001192092896
User13335,0.0,1,0.0,0.0
User13369,0.0,1,0.0,0.0
User13341,0.0,1,0.0,0.0
User13372,0.0,1,0.0,0.0
User13373,0.15,6,0.16666667,0.01666666567325592
User13371,0.0,1,0.0,0.0
User13374,0.0,1,0.0,0.0
User13349,0.0,1,0.0,0.0
User13377,0.0,1,0.0,0.0
User13384,0.0,3,0.0,0.0
User13382,0.11,1,0.0,0.10999999940395355
User13394,0.0,1,0.0,0.0
User13392,0.0,1,0.0,0.0
User13387,0.0,1,0.0,0.0
User13395,0.0,1,0.0,0.0
User13388,0.047,1,0.0,0.04699999839067459
User13397,0.0,1,0.0,0.0
User13401,0.02,2,0.0,0.019999999552965164
User13407,0.0,1,0.0,0.0
User13411,0.047,1,0.0,0.04699999839067459
User13412,0.0,1,0.0,0.0
User13415,0.0,1,0.0,0.0
User13413,0.0,1,0.0,0.0
User13398,0.0,1,0.0,0.0
User13417,0.0,1,0.0,0.0
User13414,0.0,1,0.0,0.0
User13421,0.038,3,0.0,0.03799999877810478
User13426,0.0,1,0.0,0.0
User13428,0.0,1,0.0,0.0
User13429,0.0,1,0.0,0.0
User13431,0.0,1,0.0,0.0
User13435,0.0,1,0.0,0.0
User13434,0.0,1,0.0,0.0
User13436,0.0,1,0.0,0.0
User13438,0.0,1,0.0,0.0
User13447,0.0,1,0.0,0.0
User13442,0.0,1,0.0,0.0
User13449,0.0,1,0.0,0.0
User13448,0.031,1,0.0,0.03099999949336052
User13453,0.0,1,0.0,0.0
User13440,0.0,1,0.0,0.0
User13452,0.0,1,0.0,0.0
User13457,0.0,1,0.0,0.0
User13458,0.026,1,0.0,0.026000000536441803
User13460,0.0,1,0.0,0.0
User13459,0.0,1,0.0,0.0
User13455,0.0,1,0.0,0.0
User13467,0.0,3,0.0,0.0
User13468,0.0,1,0.0,0.0
User13470,0.038,1,0.0,0.03799999877810478
User13469,0.0,2,0.0,0.0
User13472,0.0,1,0.0,0.0
User13471,0.0,1,0.0,0.0
User13476,0.017,2,0.0,0.017000000923871994
User13475,0.0,1,0.0,0.0
User13477,0.0,2,0.0,0.0
User13481,0.654,3,0.6666667,0.012666702270507812
User13486,0.0,2,0.0,0.0
User13487,0.0,2,0.0,0.0
User13490,0.0,1,0.0,0.0
User13492,0.0,1,0.0,0.0
User13493,0.0,1,0.0,0.0
User13495,0.0,1,0.0,0.0
User13491,0.0,1,0.0,0.0
User13497,0.038,1,0.0,0.03799999877810478
User13501,0.0,1,0.0,0.0
User13499,0.0,1,0.0,0.0
User13502,0.24,4,0.25,0.01000000536441803
User13504,0.0,1,0.0,0.0
User13503,0.0,1,0.0,0.0
User13512,0.0,2,0.0,0.0
User13514,0.0,1,0.0,0.0
User13513,0.0,1,0.0,0.0
User13515,0.048,2,0.0,0.04800000041723251
User13518,0.0,2,0.0,0.0
User13517,0.0,1,0.0,0.0
User13520,0.0,1,0.0,0.0
User13525,0.0,3,0.0,0.0
User13528,0.021,1,0.0,0.020999999716877937
User13529,0.0,1,0.0,0.0
User13534,0.0,1,0.0,0.0
User13537,0.0,1,0.0,0.0
User13540,0.043,4,0.0,0.0430000014603138
User13541,0.0,1,0.0,0.0
User13542,0.0,1,0.0,0.0
User13543,0.254,2,0.5,0.2459999918937683
User13546,0.0,1,0.0,0.0
User13545,0.0,1,0.0,0.0
User13549,0.0,2,0.0,0.0
User13551,0.0,1,0.0,0.0
User13553,0.0,1,0.0,0.0
User13552,0.0,1,0.0,0.0
User13557,0.0,1,0.0,0.0
User13562,0.788,4,0.75,0.03799998760223389
User13563,0.0,2,0.0,0.0
User13566,0.486,2,0.5,0.013999998569488525
User13573,0.0,1,0.0,0.0
User13564,0.0,1,0.0,0.0
User13575,0.047,1,0.0,0.04699999839067459
User13567,0.0,1,0.0,0.0
User13578,0.486,2,0.5,0.013999998569488525
User13588,0.0,1,0.0,0.0
User13587,0.0,1,0.0,0.0
User13589,0.0,1,0.0,0.0
User13592,0.0,1,0.0,0.0
User13590,0.0,1,0.0,0.0
User13583,0.0,1,0.0,0.0
User13595,0.0,1,0.0,0.0
User13597,0.0,1,0.0,0.0
User13601,0.0,1,0.0,0.0
User13600,0.0,1,0.0,0.0
User13599,0.0,1,0.0,0.0
User13598,0.0,1,0.0,0.0
User13611,0.02,2,0.0,0.019999999552965164
User13618,0.486,2,0.5,0.013999998569488525
User13619,0.0,1,0.0,0.0
User13620,0.0,2,0.0,0.0
User13621,0.0,2,0.0,0.0
User13624,0.0,1,0.0,0.0
User13623,0.0,1,0.0,0.0
User13627,0.0,1,0.0,0.0
User13632,0.0,1,0.0,0.0
User13635,0.0,2,0.0,0.0
User13640,0.0,1,0.0,0.0
User13639,0.0,1,0.0,0.0
User13641,0.0,1,0.0,0.0
User13643,0.0,1,0.0,0.0
User13645,0.0,1,0.0,0.0
User13654,0.0,1,0.0,0.0
User13652,0.0,1,0.0,0.0
User13657,0.031,2,0.0,0.03099999949336052
User13651,0.0,1,0.0,0.0
User13656,0.0,2,0.0,0.0
User13660,0.0,2,0.0,0.0
User13667,0.0,1,0.0,0.0
User13665,0.0,1,0.0,0.0
User13668,0.0,2,0.0,0.0
User13666,0.0,1,0.0,0.0
User13669,0.0,1,0.0,0.0
User13671,0.0,1,0.0,0.0
User13677,0.0,1,0.0,0.0
User13680,0.0,1,0.0,0.0
User13684,0.0,1,0.0,0.0
User13685,0.0,1,0.0,0.0
User13683,0.0,1,0.0,0.0
User13690,0.0,1,0.0,0.0
User13682,0.0,1,0.0,0.0
User13695,0.026,1,0.0,0.026000000536441803
User13694,0.11,1,0.0,0.10999999940395355
User13696,0.012,4,0.0,0.012000000104308128
User13697,0.047,1,0.0,0.04699999839067459
User13699,0.0,1,0.0,0.0
User13698,0.047,1,0.0,0.04699999839067459
User13705,0.047,1,0.0,0.04699999839067459
User13706,0.11,1,0.0,0.10999999940395355
User13709,0.047,1,0.0,0.04699999839067459
User13712,0.0,2,0.0,0.0
User13713,0.0,1,0.0,0.0
User13710,0.0,1,0.0,0.0
User13719,0.0,1,0.0,0.0
User13722,0.034,3,0.0,0.03400000184774399
User13727,0.0,1,0.0,0.0
User13729,0.0,1,0.0,0.0
User13731,0.0,1,0.0,0.0
User13733,0.0,1,0.0,0.0
User13737,0.026,1,0.0,0.026000000536441803
User13736,0.0,1,0.0,0.0
User13725,0.0,1,0.0,0.0
User13739,0.0,1,0.0,0.0
User13740,0.0,1,0.0,0.0
User13735,0.0,1,0.0,0.0
User13738,0.0,1,0.0,0.0
User13744,0.047,1,0.0,0.04699999839067459
User13745,0.0,1,0.0,0.0
User13748,0.047,1,0.0,0.04699999839067459
User13754,0.0,1,0.0,0.0
User13752,0.0,1,0.0,0.0
User13751,0.0,1,0.0,0.0
User13758,0.0,1,0.0,0.0
User13759,0.0,1,0.0,0.0
User13755,0.0,1,0.0,0.0
User13743,0.0,1,0.0,0.0
User13761,0.0,1,0.0,0.0
User13768,0.0,1,0.0,0.0
User13766,0.0,1,0.0,0.0
User13765,0.0,1,0.0,0.0
User13769,0.0,1,0.0,0.0
User13757,0.0,1,0.0,0.0
User13773,0.0,1,0.0,0.0
User13774,0.0,1,0.0,0.0
User13777,0.024,6,0.0,0.024000000208616257
User13760,0.0,1,0.0,0.0
User13780,0.0,1,0.0,0.0
User13784,0.0,2,0.0,0.0
User13787,0.0,1,0.0,0.0
User13793,0.373,2,0.5,0.12700000405311584
User13791,0.0,1,0.0,0.0
User13794,0.0,1,0.0,0.0
User13792,0.0,1,0.0,0.0
User13770,0.0,1,0.0,0.0
User13795,0.0,1,0.0,0.0
User13796,0.0,1,0.0,0.0
User13802,0.0,1,0.0,0.0
User13803,0.0,2,0.0,0.0
User13800,0.0,1,0.0,0.0
User13798,0.0,1,0.0,0.0
User13805,0.0,1,0.0,0.0
User13809,0.0,1,0.0,0.0
User13808,0.074,1,0.0,0.07400000095367432
User13812,0.031,2,0.0,0.03099999949336052
User13816,0.0,1,0.0,0.0
User13820,0.051,3,0.0,0.050999999046325684
User13817,0.0,1,0.0,0.0
User13819,0.0,1,0.0,0.0
User13821,0.0,1,0.0,0.0
User13824,0.0,1,0.0,0.0
User13831,0.0,1,0.0,0.0
User13833,0.46,1,0.0,0.46000000834465027
User13832,0.0,1,0.0,0.0
User13834,0.0,1,0.0,0.0
User13836,0.0,1,0.0,0.0
User13837,0.486,2,0.5,0.013999998569488525
User13835,0.0,1,0.0,0.0
User13838,0.023,10,0.0,0.023000000044703484
User13842,0.0,1,0.0,0.0
User13848,0.047,1,0.0,0.04699999839067459
User13845,0.031,1,0.0,0.03099999949336052
User13853,0.0,1,0.0,0.0
User13852,0.0,1,0.0,0.0
User13855,0.0,1,0.0,0.0
User13865,0.0,1,0.0,0.0
User13867,0.0,1,0.0,0.0
User13869,0.0,1,0.0,0.0
User13878,0.211,4,0.25,0.039000004529953
User13880,0.0,2,0.0,0.0
User13877,0.0,1,0.0,0.0
User13885,0.0,2,0.0,0.0
User13884,0.047,1,0.0,0.04699999839067459
User13889,0.0,1,0.0,0.0
User13888,0.0,1,0.0,0.0
User13887,0.0,1,0.0,0.0
User13886,0.0,1,0.0,0.0
User13893,0.0,1,0.0,0.0
User13895,0.031,1,0.0,0.03099999949336052
User13897,0.0,1,0.0,0.0
User13899,0.0,1,0.0,0.0
User13900,0.0,1,0.0,0.0
User13903,0.047,1,0.0,0.04699999839067459
User13905,0.0,2,0.0,0.0
User13907,0.0,1,0.0,0.0
User13909,0.031,1,0.0,0.03099999949336052
User13911,0.0,1,0.0,0.0
User13912,0.0,1,0.0,0.0
User13914,0.486,2,0.5,0.013999998569488525
User13919,0.0,1,0.0,0.0
User13915,0.0,1,0.0,0.0
User13924,0.0,1,0.0,0.0
User13926,0.0,2,0.0,0.0
User13928,0.047,1,0.0,0.04699999839067459
User13922,0.0,1,0.0,0.0
User13929,0.0,1,0.0,0.0
User13937,0.0,1,0.0,0.0
User13939,0.0,1,0.0,0.0
User13941,0.0,1,0.0,0.0
User13943,0.0,1,0.0,0.0
User13947,0.074,1,0.0,0.07400000095367432
User13951,0.0,2,0.0,0.0
User13952,0.0,1,0.0,0.0
User13953,0.0,1,0.0,0.0
User13956,0.0,1,0.0,0.0
User13957,0.0,1,0.0,0.0
User13961,0.0,2,0.0,0.0
User13964,0.047,1,0.0,0.04699999839067459
User13967,0.038,1,0.0,0.03799999877810478
User13969,0.0,1,0.0,0.0
User13963,0.0,1,0.0,0.0
User13970,0.0,2,0.0,0.0
User13973,0.0,2,0.0,0.0
User13974,0.0,2,0.0,0.0
User13976,0.0,1,0.0,0.0
User13979,0.0,1,0.0,0.0
User13988,0.0,1,0.0,0.0
User13990,0.0,1,0.0,0.0
User13977,0.0,1,0.0,0.0
User13989,0.0,1,0.0,0.0
User13996,0.047,1,0.0,0.04699999839067459
User13993,0.0,1,0.0,0.0
User13997,0.0,1,0.0,0.0
User13999,0.0,1,0.0,0.0
User14002,0.486,4,0.5,0.013999998569488525
User14003,0.0,3,0.0,0.0
User14005,0.486,2,0.5,0.013999998569488525
User14011,0.0,1,0.0,0.0
User14009,0.031,1,0.0,0.03099999949336052
User14012,0.0,1,0.0,0.0
User14013,0.122,5,0.0,0.12200000137090683
User14016,0.0,1,0.0,0.0
User14014,0.0,1,0.0,0.0
User14015,0.0,1,0.0,0.0
User14019,0.047,1,0.0,0.04699999839067459
User14017,0.0,1,0.0,0.0
User14018,0.0,1,0.0,0.0
User14029,0.0,1,0.0,0.0
User14031,0.0,1,0.0,0.0
User14028,0.0,1,0.0,0.0
User14037,0.047,1,0.0,0.04699999839067459
User14042,0.0,1,0.0,0.0
User14038,0.074,1,0.0,0.07400000095367432
User14043,0.026,1,0.0,0.026000000536441803
User14044,0.387,5,0.4,0.013000011444091797
User14025,0.0,1,0.0,0.0
User14046,0.0,1,0.0,0.0
User14051,0.0,1,0.0,0.0
User14053,0.0,1,0.0,0.0
User14054,0.0,2,0.0,0.0
User14055,0.0,1,0.0,0.0
User14056,0.0,1,0.0,0.0
User14059,0.0,1,0.0,0.0
User14060,0.0,5,0.0,0.0
User14065,0.0,1,0.0,0.0
User14067,0.0,1,0.0,0.0
User14069,0.0,1,0.0,0.0
User14062,0.0,1,0.0,0.0
User14074,0.026,1,0.0,0.026000000536441803
User14072,0.0,1,0.0,0.0
User14073,0.0,1,0.0,0.0
User14078,0.0,1,0.0,0.0
User14079,0.0,1,0.0,0.0
User14081,0.0,1,0.0,0.0
User14076,0.0,1,0.0,0.0
User14089,0.0,1,0.0,0.0
User14088,0.0,1,0.0,0.0
User14083,0.0,1,0.0,0.0
User14092,0.031,1,0.0,0.03099999949336052
User14103,0.0,1,0.0,0.0
User14102,0.0,1,0.0,0.0
User14105,0.0,1,0.0,0.0
User14106,0.0,1,0.0,0.0
User14110,0.031,1,0.0,0.03099999949336052
User14119,0.013,3,0.0,0.013000000268220901
User14118,0.0,1,0.0,0.0
User14127,0.0,1,0.0,0.0
User14126,0.0,1,0.0,0.0
User14130,0.0,1,0.0,0.0
User14132,0.047,1,0.0,0.04699999839067459
User14129,0.0,1,0.0,0.0
User14134,0.0,1,0.0,0.0
User14136,0.0,1,0.0,0.0
User14138,0.0,1,0.0,0.0
User14139,0.0,1,0.0,0.0
User14137,0.0,1,0.0,0.0
User14142,0.0,1,0.0,0.0
User14144,0.0,1,0.0,0.0
User14147,0.047,1,0.0,0.04699999839067459
User14148,0.047,1,0.0,0.04699999839067459
User14152,0.0,2,0.0,0.0
User14146,0.0,1,0.0,0.0
User14153,0.0,1,0.0,0.0
User14151,0.0,1,0.0,0.0
User14154,0.0,2,0.0,0.0
User14164,0.0,1,0.0,0.0
User14169,0.0,1,0.0,0.0
User14179,0.0,1,0.0,0.0
User14176,0.0,1,0.0,0.0
User14187,0.0,2,0.0,0.0
User14188,0.0,2,0.0,0.0
User14189,0.0,1,0.0,0.0
User14177,0.0,1,0.0,0.0
User14193,0.0,1,0.0,0.0
User14196,0.0,1,0.0,0.0
User14194,0.074,1,0.0,0.07400000095367432
User14192,0.0,1,0.0,0.0
User14197,0.239,14,0.2857143,0.04671430587768555
User14198,0.0,1,0.0,0.0
User14162,0.0,1,0.0,0.0
User14204,0.0,3,0.0,0.0
User14205,0.01,3,0.0,0.009999999776482582
User14212,0.0,2,0.0,0.0
User14211,0.047,1,0.0,0.04699999839067459
User14213,0.015,3,0.0,0.014999999664723873
User14215,0.084,1,0.0,0.08399999886751175
User14216,0.026,1,0.0,0.026000000536441803
User14220,0.0,1,0.0,0.0
User14221,0.031,1,0.0,0.03099999949336052
User14225,0.0,1,0.0,0.0
User14227,0.0,1,0.0,0.0
User14226,0.0,1,0.0,0.0
User14230,0.031,1,0.0,0.03099999949336052
User14239,0.606,2,0.5,0.10600000619888306
User14241,0.024,3,0.0,0.024000000208616257
User14244,0.0,1,0.0,0.0
User14245,0.0,1,0.0,0.0
User14247,0.031,2,0.0,0.03099999949336052
User14248,0.021,1,0.0,0.020999999716877937
User14252,0.0,1,0.0,0.0
User14253,0.0,1,0.0,0.0
User14249,0.27,1,0.0,0.27000001072883606
User14259,0.0,3,0.0,0.0
User14254,0.0,1,0.0,0.0
User14260,0.168,10,0.2,0.03200000524520874
User14265,0.0,1,0.0,0.0
User14266,0.0,1,0.0,0.0
User14267,0.0,1,0.0,0.0
User14268,0.015,3,0.0,0.014999999664723873
User14270,0.0,1,0.0,0.0
User14272,0.0,1,0.0,0.0
User14274,0.0,1,0.0,0.0
User14275,0.0,1,0.0,0.0
User14278,0.0,1,0.0,0.0
User14284,0.0,1,0.0,0.0
User14283,0.0,2,0.0,0.0
User14285,0.0,1,0.0,0.0
User14287,0.0,1,0.0,0.0
User14290,0.0,1,0.0,0.0
User14292,0.0,1,0.0,0.0
User14296,0.0,2,0.0,0.0
User14291,0.0,1,0.0,0.0
User14294,0.0,1,0.0,0.0
User14300,0.0,1,0.0,0.0
User14302,0.486,2,0.5,0.013999998569488525
User14304,0.0,1,0.0,0.0
User14307,0.0,2,0.0,0.0
User14310,0.0,1,0.0,0.0
User14311,0.582,4,0.5,0.0820000171661377
User14313,0.0,1,0.0,0.0
User14315,0.0,1,0.0,0.0
User14317,0.0,1,0.0,0.0
User14318,0.486,2,0.5,0.013999998569488525
User14322,0.068,1,0.0,0.06800000369548798
User14321,0.047,1,0.0,0.04699999839067459
User14327,0.0,1,0.0,0.0
User14328,0.0,1,0.0,0.0
User14324,0.0,1,0.0,0.0
User14329,0.367,2,0.5,0.132999986410141
User14335,0.034,2,0.0,0.03400000184774399
User14336,0.0,1,0.0,0.0
User14339,0.0,1,0.0,0.0
User14344,0.0,1,0.0,0.0
User14345,0.021,2,0.0,0.020999999716877937
User14350,0.0,1,0.0,0.0
User14349,0.0,1,0.0,0.0
User14354,0.0,1,0.0,0.0
User14356,0.0,1,0.0,0.0
User14359,0.0,1,0.0,0.0
User14357,0.0,1,0.0,0.0
User14369,0.025,2,0.0,0.02500000037252903
User14370,0.0,1,0.0,0.0
User14374,0.197,5,0.2,0.003000006079673767
User14362,0.0,1,0.0,0.0
User14375,0.0,1,0.0,0.0
User14373,0.0,1,0.0,0.0
User14377,0.026,1,0.0,0.026000000536441803
User14378,0.0,1,0.0,0.0
User14382,0.0,1,0.0,0.0
User14383,0.029,4,0.0,0.028999999165534973
User14385,0.0,1,0.0,0.0
User14386,0.0,1,0.0,0.0
User14393,0.0,1,0.0,0.0
User14390,0.0,1,0.0,0.0
User14396,0.0,1,0.0,0.0
User14399,0.0,1,0.0,0.0
User14403,0.0,1,0.0,0.0
User14410,0.0,1,0.0,0.0
User14411,0.0,2,0.0,0.0
User14407,0.0,1,0.0,0.0
User14414,0.031,1,0.0,0.03099999949336052
User14412,0.0,1,0.0,0.0
User14417,0.021,5,0.0,0.020999999716877937
User14418,0.0,1,0.0,0.0
User14423,0.017,2,0.0,0.017000000923871994
User14421,0.0,1,0.0,0.0
User14431,0.0,1,0.0,0.0
User14428,0.0,1,0.0,0.0
User14425,0.0,1,0.0,0.0
User14416,0.0,1,0.0,0.0
User14438,0.0,1,0.0,0.0
User14433,0.0,1,0.0,0.0
User14440,0.0,1,0.0,0.0
User14442,0.0,1,0.0,0.0
User14443,0.0,2,0.0,0.0
User14446,0.0,2,0.0,0.0
User14427,0.0,1,0.0,0.0
User14449,0.0,1,0.0,0.0
User14452,0.024,3,0.0,0.024000000208616257
User14457,0.0,2,0.0,0.0
User14447,0.0,1,0.0,0.0
User14459,0.0,1,0.0,0.0
User14462,0.484,10,0.5,0.01600000262260437
User14464,0.0,1,0.0,0.0
User14466,0.0,1,0.0,0.0
User14454,0.0,1,0.0,0.0
User14470,0.0,2,0.0,0.0
User14469,0.0,1,0.0,0.0
User14468,0.0,1,0.0,0.0
User14474,0.0,1,0.0,0.0
User14476,0.129,7,0.14285715,0.013857156038284302
User14477,0.263,18,0.2777778,0.014777779579162598
User14479,0.0,1,0.0,0.0
User14481,0.0,1,0.0,0.0
User14485,0.0,1,0.0,0.0
User14487,0.0,1,0.0,0.0
User14480,0.0,1,0.0,0.0
User14488,0.0,1,0.0,0.0
User14489,0.0,1,0.0,0.0
User14491,0.0,1,0.0,0.0
User14493,0.0,1,0.0,0.0
User14495,0.047,1,0.0,0.04699999839067459
User14496,0.386,1,0.0,0.38600000739097595
User14497,0.0,1,0.0,0.0
User14498,0.0,2,0.0,0.0
User14494,0.0,1,0.0,0.0
User14499,0.014,2,0.0,0.014000000432133675
User14505,0.0,1,0.0,0.0
User14501,0.0,1,0.0,0.0
User14509,0.0,1,0.0,0.0
User14512,0.0,2,0.0,0.0
User14513,0.02,2,0.0,0.019999999552965164
User14517,0.0,1,0.0,0.0
User14518,0.0,2,0.0,0.0
User14521,0.0,1,0.0,0.0
User14523,0.0,1,0.0,0.0
User14530,0.0,1,0.0,0.0
User14536,0.0,1,0.0,0.0
User14538,0.0,1,0.0,0.0
User14537,0.0,1,0.0,0.0
User14541,0.0,2,0.0,0.0
User14545,0.0,1,0.0,0.0
User14548,0.0,1,0.0,0.0
User14544,0.0,1,0.0,0.0
User14550,0.0,1,0.0,0.0
User14549,0.373,2,0.5,0.12700000405311584
User14552,0.0,1,0.0,0.0
User14561,0.0,1,0.0,0.0
User14565,0.0,1,0.0,0.0
User14568,0.321,3,0.33333334,0.012333333492279053
User14569,0.0,1,0.0,0.0
User14575,0.0,1,0.0,0.0
User14574,0.0,1,0.0,0.0
User14577,0.0,1,0.0,0.0
User14580,0.0,2,0.0,0.0
User14582,0.0,1,0.0,0.0
User14583,0.039,2,0.0,0.039000000804662704
User14572,0.0,1,0.0,0.0
User14584,0.0,1,0.0,0.0
User14586,0.0,1,0.0,0.0
User14588,0.0,1,0.0,0.0
User14589,0.0,1,0.0,0.0
User14591,0.0,1,0.0,0.0
User14597,0.0,1,0.0,0.0
User14590,0.0,1,0.0,0.0
User14598,0.026,1,0.0,0.026000000536441803
User14601,0.038,5,0.0,0.03799999877810478
User14603,0.0,1,0.0,0.0
User14605,0.0,1,0.0,0.0
User14613,0.0,1,0.0,0.0
User14615,0.0,1,0.0,0.0
User14610,0.0,1,0.0,0.0
User14614,0.0,1,0.0,0.0
User14611,0.0,1,0.0,0.0
User14617,0.0,1,0.0,0.0
User14619,0.047,1,0.0,0.04699999839067459
User14620,0.0,2,0.0,0.0
User14629,0.0,1,0.0,0.0
User14625,0.0,1,0.0,0.0
User14631,0.0,1,0.0,0.0
User14630,0.0,1,0.0,0.0
User14633,0.486,2,0.5,0.013999998569488525
User14636,0.0,1,0.0,0.0
User14645,0.0,4,0.0,0.0
User14643,0.0,1,0.0,0.0
User14646,0.0,4,0.0,0.0
User14649,0.0,1,0.0,0.0
User14648,0.0,1,0.0,0.0
User14650,0.0,3,0.0,0.0
User14651,0.0,1,0.0,0.0
User14647,0.0,1,0.0,0.0
User14661,0.0,1,0.0,0.0
User14659,0.0,1,0.0,0.0
User14663,0.0,1,0.0,0.0
User14665,0.0,1,0.0,0.0
User14668,0.486,2,0.5,0.013999998569488525
User14672,0.0,1,0.0,0.0
User14678,0.0,1,0.0,0.0
User14676,0.0,1,0.0,0.0
User14682,0.0,1,0.0,0.0
User14684,0.0,4,0.0,0.0
User14681,0.0,1,0.0,0.0
User14685,0.0,1,0.0,0.0
User14686,0.0,2,0.0,0.0
User14680,0.0,1,0.0,0.0
User14690,0.021,1,0.0,0.020999999716877937
User14694,0.047,1,0.0,0.04699999839067459
User14695,0.0,1,0.0,0.0
User14697,0.0,1,0.0,0.0
User14700,0.0,1,0.0,0.0
User14703,0.0,1,0.0,0.0
User14704,0.0,1,0.0,0.0
User14715,0.05,1,0.0,0.05000000074505806
User14713,0.0,1,0.0,0.0
User14723,0.0,1,0.0,0.0
User14718,0.0,1,0.0,0.0
User14724,0.0,1,0.0,0.0
User14726,0.0,2,0.0,0.0
User14725,0.0,1,0.0,0.0
User14732,0.0,1,0.0,0.0
User14730,0.0,1,0.0,0.0
User14729,0.0,1,0.0,0.0
User14734,0.0,1,0.0,0.0
User14728,0.0,1,0.0,0.0
User14733,0.0,1,0.0,0.0
User14738,0.0,1,0.0,0.0
User14741,0.047,1,0.0,0.04699999839067459
User14740,0.386,1,0.0,0.38600000739097595
User14744,0.0,1,0.0,0.0
User14747,0.0,2,0.0,0.0
User14752,0.047,1,0.0,0.04699999839067459
User14748,0.0,1,0.0,0.0
User14742,0.066,1,0.0,0.06599999964237213
User14754,0.0,1,0.0,0.0
User14763,0.0,1,0.0,0.0
User14757,0.0,1,0.0,0.0
User14768,0.486,2,0.5,0.013999998569488525
User14766,0.0,1,0.0,0.0
User14774,0.0,1,0.0,0.0
User14779,0.0,1,0.0,0.0
User14776,0.0,1,0.0,0.0
User14780,0.0,1,0.0,0.0
User14781,0.321,3,0.33333334,0.012333333492279053
User14782,0.0,1,0.0,0.0
User14764,0.0,1,0.0,0.0
User14785,0.0,1,0.0,0.0
User14792,0.0,1,0.0,0.0
User14755,0.0,1,0.0,0.0
User14791,0.0,1,0.0,0.0
User14793,0.0,2,0.0,0.0
User14798,0.0,1,0.0,0.0
User14769,0.0,1,0.0,0.0
User14794,0.0,1,0.0,0.0
User14773,0.0,1,0.0,0.0
User14799,0.0,5,0.0,0.0
User14795,0.0,1,0.0,0.0
User14801,0.0,1,0.0,0.0
User14802,0.0,1,0.0,0.0
User14812,0.0,1,0.0,0.0
User14809,0.0,1,0.0,0.0
User14807,0.0,1,0.0,0.0
User14810,0.0,1,0.0,0.0
User14816,0.0,1,0.0,0.0
User14814,0.0,1,0.0,0.0
User14819,0.0,1,0.0,0.0
User14821,0.0,1,0.0,0.0
User14817,0.0,1,0.0,0.0
User14824,0.047,1,0.0,0.04699999839067459
User14823,0.321,3,0.33333334,0.012333333492279053
User14818,0.0,1,0.0,0.0
User14826,0.0,1,0.0,0.0
User14827,0.0,1,0.0,0.0
User14829,0.0,1,0.0,0.0
User14825,0.0,1,0.0,0.0
User14833,0.0,1,0.0,0.0
User14835,0.24,4,0.25,0.01000000536441803
User14834,0.0,1,0.0,0.0
User14839,0.0,4,0.0,0.0
User14836,0.0,1,0.0,0.0
User14840,0.0,1,0.0,0.0
User14843,0.0,1,0.0,0.0
User14841,0.0,1,0.0,0.0
User14844,0.018,14,0.0,0.017999999225139618
User14847,0.486,2,0.5,0.013999998569488525
User14850,0.0,1,0.0,0.0
